date,hour,ridership
2022-09-04,11,107109
2022-09-04,12,117439
2022-09-04,13,126373
2022-09-04,14,133844
2022-09-04,15,136778
2022-09-04,16,141828
2022-09-04,17,135488
2022-09-04,18,125542
2022-09-04,19,104342
2022-09-04,20,84540
2022-09-04,21,68982
2022-09-04,22,63174
2022-09-04,23,49847
2022-09-05,0,26312
2022-09-05,1,11346
2022-09-05,2,6906
2022-09-05,3,5643
2022-09-05,4,9586
2022-09-05,5,19481
2022-09-05,6,37935
2022-09-05,7,54339
2022-09-05,8,63521
2022-09-05,9,73708
2022-09-05,10,89234
2022-09-05,11,103241
2022-09-05,12,112085
2022-09-05,13,119778
2022-09-05,14,130674
2022-09-05,15,137671
2022-09-05,16,145218
2022-09-05,17,135370
2022-09-05,18,120715
2022-09-05,19,91591
2022-09-05,20,73191
2022-09-05,21,56821
2022-09-05,22,46301
2022-09-05,23,30950
2022-09-06,0,16698
2022-09-06,1,5574
2022-09-06,2,3965
2022-09-06,3,4810
2022-09-06,4,15544
2022-09-06,5,58338
2022-09-06,6,128302
2022-09-06,7,238222
2022-09-06,8,301900
2022-09-06,9,193804
2022-09-06,10,133181
2022-09-06,11,117615
2022-09-06,12,121743
2022-09-06,13,132510
2022-09-06,14,157159
2022-09-06,15,208516
2022-09-06,16,254517
2022-09-06,17,332000
2022-09-06,18,245547
2022-09-06,19,142267
2022-09-06,20,95526
2022-09-06,21,75323
2022-09-06,22,56990
2022-09-06,23,40316
2022-09-07,0,20543
2022-09-07,1,10173
2022-09-07,2,4376
2022-09-07,3,5206
2022-09-07,4,16442
2022-09-07,5,61937
2022-09-07,6,140288
2022-09-07,7,257861
2022-09-07,8,327202
2022-09-07,9,214451
2022-09-07,10,149214
2022-09-07,11,136710
2022-09-07,12,142204
2022-09-07,13,153334
2022-09-07,14,177832
2022-09-07,15,227115
2022-09-07,16,276274
2022-09-07,17,355609
2022-09-07,18,277657
2022-09-07,19,172966
2022-09-07,20,116597
2022-09-07,21,89033
2022-09-07,22,77641
2022-09-07,23,50332
2022-09-08,0,24237
2022-09-08,1,9312
2022-09-08,2,5299
2022-09-08,3,6465
2022-09-08,4,17049
2022-09-08,5,62939
2022-09-08,6,151517
2022-09-08,7,292822
2022-09-08,8,338545
2022-09-08,9,213453
2022-09-08,10,145108
2022-09-08,11,130927
2022-09-08,12,138684
2022-09-08,13,158259
2022-09-08,14,202335
2022-09-08,15,266744
2022-09-08,16,294413
2022-09-08,17,356408
2022-09-08,18,282053
2022-09-08,19,183432
2022-09-08,20,128853
2022-09-08,21,100034
2022-09-08,22,89974
2022-09-08,23,59607
2022-09-09,0,29279
2022-09-09,1,11521
2022-09-09,2,6320
2022-09-09,3,6180
2022-09-09,4,16837
2022-09-09,5,60877
2022-09-09,6,144254
2022-09-09,7,274935
2022-09-09,8,267386
2022-09-09,9,174833
2022-09-09,10,137690
2022-09-09,11,132769
2022-09-09,12,145741
2022-09-09,13,168739
2022-09-09,14,222412
2022-09-09,15,274553
2022-09-09,16,287189
2022-09-09,17,309749
2022-09-09,18,244756
2022-09-09,19,179113
2022-09-09,20,129018
2022-09-09,21,100414
2022-09-09,22,93183
2022-09-09,23,76659
2022-09-10,0,45811
2022-09-10,1,22288
2022-09-10,2,13343
2022-09-10,3,8586
2022-09-10,4,10874
2022-09-10,5,22113
2022-09-10,6,44874
2022-09-10,7,67849
2022-09-10,8,84417
2022-09-10,9,100081
2022-09-10,10,116333
2022-09-10,11,134478
2022-09-10,12,148527
2022-09-10,13,157374
2022-09-10,14,166528
2022-09-10,15,177089
2022-09-10,16,181910
2022-09-10,17,173673
2022-09-10,18,166689
2022-09-10,19,146767
2022-09-10,20,109632
2022-09-10,21,89135
2022-09-10,22,85713
2022-09-10,23,72828
2022-09-11,0,42493
2022-09-11,1,23067
2022-09-11,2,13873
2022-09-11,3,8795
2022-09-11,4,9263
2022-09-11,5,15661
2022-09-11,6,29761
2022-09-11,7,45872
2022-09-11,8,59335
2022-09-11,9,75650
2022-09-11,10,92799
2022-09-11,11,108905
2022-09-11,12,122288
2022-09-11,13,125727
2022-09-11,14,124572
2022-09-11,15,124544
2022-09-11,16,131476
2022-09-11,17,129367
2022-09-11,18,118040
2022-09-11,19,97180
2022-09-11,20,82130
2022-09-11,21,60199
2022-09-11,22,49042
2022-09-11,23,38793
2022-09-12,0,16914
2022-09-12,1,6292
2022-09-12,2,4190
2022-09-12,3,5150
2022-09-12,4,16553
2022-09-12,5,61857
2022-09-12,6,150874
2022-09-12,7,303830
2022-09-12,8,323448
2022-09-12,9,189890
2022-09-12,10,135073
2022-09-12,11,123668
2022-09-12,12,131863
2022-09-12,13,150241
2022-09-12,14,197115
2022-09-12,15,256318
2022-09-12,16,281496
2022-09-12,17,328735
2022-09-12,18,250237
2022-09-12,19,160166
2022-09-12,20,109860
2022-09-12,21,83335
2022-09-12,22,67501
2022-09-12,23,41201
2022-09-13,0,19105
2022-09-13,1,7173
2022-09-13,2,4634
2022-09-13,3,5285
2022-09-13,4,15985
2022-09-13,5,62131
2022-09-13,6,152014
2022-09-13,7,321592
2022-09-13,8,369659
2022-09-13,9,216703
2022-09-13,10,142410
2022-09-13,11,126017
2022-09-13,12,133627
2022-09-13,13,151737
2022-09-13,14,198280
2022-09-13,15,259467
2022-09-13,16,294452
2022-09-13,17,364637
2022-09-13,18,277295
2022-09-13,19,173805
2022-09-13,20,121227
2022-09-13,21,94508
2022-09-13,22,74890
2022-09-13,23,46517
2022-09-14,0,23404
2022-09-14,1,8475
2022-09-14,2,5282
2022-09-14,3,5670
2022-09-14,4,17545
2022-09-14,5,64878
2022-09-14,6,158856
2022-09-14,7,328000
2022-09-14,8,369594
2022-09-14,9,218712
2022-09-14,10,147140
2022-09-14,11,133115
2022-09-14,12,140812
2022-09-14,13,162768
2022-09-14,14,209802
2022-09-14,15,266761
2022-09-14,16,297742
2022-09-14,17,370358
2022-09-14,18,286048
2022-09-14,19,183042
2022-09-14,20,126483
2022-09-14,21,98927
2022-09-14,22,84771
2022-09-14,23,49806
2022-09-15,0,24925
2022-09-15,1,9149
2022-09-15,2,5339
2022-09-15,3,5830
2022-09-15,4,17468
2022-09-15,5,64438
2022-09-15,6,157187
2022-09-15,7,320213
2022-09-15,8,355145
2022-09-15,9,214430
2022-09-15,10,146550
2022-09-15,11,132854
2022-09-15,12,141169
2022-09-15,13,161496
2022-09-15,14,210008
2022-09-15,15,272347
2022-09-15,16,301268
2022-09-15,17,363840
2022-09-15,18,283607
2022-09-15,19,189366
2022-09-15,20,134018
2022-09-15,21,103722
2022-09-15,22,88620
2022-09-15,23,61026
2022-09-16,0,28467
2022-09-16,1,11842
2022-09-16,2,6644
2022-09-16,3,6559
2022-09-16,4,17329
2022-09-16,5,61354
2022-09-16,6,144891
2022-09-16,7,281196
2022-09-16,8,273698
2022-09-16,9,174479
2022-09-16,10,138366
2022-09-16,11,132735
2022-09-16,12,146172
2022-09-16,13,168192
2022-09-16,14,223322
2022-09-16,15,274150
2022-09-16,16,289148
2022-09-16,17,308712
2022-09-16,18,249556
2022-09-16,19,182228
2022-09-16,20,128368
2022-09-16,21,102779
2022-09-16,22,94455
2022-09-16,23,71795
2022-09-17,0,46650
2022-09-17,1,21695
2022-09-17,2,13019
2022-09-17,3,9369
2022-09-17,4,10879
2022-09-17,5,22268
2022-09-17,6,43494
2022-09-17,7,66223
2022-09-17,8,83503
2022-09-17,9,98027
2022-09-17,10,112150
2022-09-17,11,128931
2022-09-17,12,145024
2022-09-17,13,156734
2022-09-17,14,167205
2022-09-17,15,179202
2022-09-17,16,181590
2022-09-17,17,180470
2022-09-17,18,167009
2022-09-17,19,147749
2022-09-17,20,112357
2022-09-17,21,93386
2022-09-17,22,87674
2022-09-17,23,68480
2022-09-18,0,41528
2022-09-18,1,22397
2022-09-18,2,13471
2022-09-18,3,9020
2022-09-18,4,9192
2022-09-18,5,15554
2022-09-18,6,32337
2022-09-18,7,45689
2022-09-18,8,59757
2022-09-18,9,79090
2022-09-18,10,100120
2022-09-18,11,111161
2022-09-18,12,126810
2022-09-18,13,133690
2022-09-18,14,138703
2022-09-18,15,142245
2022-09-18,16,143318
2022-09-18,17,142789
2022-09-18,18,128098
2022-09-18,19,106989
2022-09-18,20,80684
2022-09-18,21,64788
2022-09-18,22,53602
2022-09-18,23,34467
2022-09-19,0,16157
2022-09-19,1,6828
2022-09-19,2,4361
2022-09-19,3,5207
2022-09-19,4,16806
2022-09-19,5,62481
2022-09-19,6,149813
2022-09-19,7,301646
2022-09-19,8,322789
2022-09-19,9,191194
2022-09-19,10,134370
2022-09-19,11,124243
2022-09-19,12,132080
2022-09-19,13,150687
2022-09-19,14,195190
2022-09-19,15,252168
2022-09-19,16,289270
2022-09-19,17,359924
2022-09-19,18,234151
2022-09-19,19,151285
2022-09-19,20,103609
2022-09-19,21,76976
2022-09-19,22,61654
2022-09-19,23,40660
2022-09-20,0,19801
2022-09-20,1,7267
2022-09-20,2,4563
2022-09-20,3,5447
2022-09-20,4,17305
2022-09-20,5,66332
2022-09-20,6,160152
2022-09-20,7,330712
2022-09-20,8,371903
2022-09-20,9,223352
2022-09-20,10,146611
2022-09-20,11,130521
2022-09-20,12,138190
2022-09-20,13,158110
2022-09-20,14,204835
2022-09-20,15,267370
2022-09-20,16,305869
2022-09-20,17,380762
2022-09-20,18,297136
2022-09-20,19,184474
2022-09-20,20,126466
2022-09-20,21,99396
2022-09-20,22,83236
2022-09-20,23,52076
2022-09-21,0,23424
2022-09-21,1,7992
2022-09-21,2,4949
2022-09-21,3,5628
2022-09-21,4,17656
2022-09-21,5,66472
2022-09-21,6,160634
2022-09-21,7,328691
2022-09-21,8,374369
2022-09-21,9,223542
2022-09-21,10,150358
2022-09-21,11,137942
2022-09-21,12,146226
2022-09-21,13,167275
2022-09-21,14,212908
2022-09-21,15,270932
2022-09-21,16,311574
2022-09-21,17,392160
2022-09-21,18,303581
2022-09-21,19,198020
2022-09-21,20,133323
2022-09-21,21,107242
2022-09-21,22,90107
2022-09-21,23,58851
2022-09-22,0,27714
2022-09-22,1,9423
2022-09-22,2,5443
2022-09-22,3,5768
2022-09-22,4,17426
2022-09-22,5,64945
2022-09-22,6,154625
2022-09-22,7,318466
2022-09-22,8,356020
2022-09-22,9,214459
2022-09-22,10,147025
2022-09-22,11,133783
2022-09-22,12,137302
2022-09-22,13,156673
2022-09-22,14,208387
2022-09-22,15,264375
2022-09-22,16,295201
2022-09-22,17,367116
2022-09-22,18,290376
2022-09-22,19,187781
2022-09-22,20,129621
2022-09-22,21,104472
2022-09-22,22,89524
2022-09-22,23,61998
2022-09-23,0,27923
2022-09-23,1,10715
2022-09-23,2,6212
2022-09-23,3,6299
2022-09-23,4,17472
2022-09-23,5,62687
2022-09-23,6,145070
2022-09-23,7,281587
2022-09-23,8,276843
2022-09-23,9,179381
2022-09-23,10,142700
2022-09-23,11,137948
2022-09-23,12,151482
2022-09-23,13,175862
2022-09-23,14,228949
2022-09-23,15,284002
2022-09-23,16,303863
2022-09-23,17,330897
2022-09-23,18,265106
2022-09-23,19,188410
2022-09-23,20,131412
2022-09-23,21,104927
2022-09-23,22,106780
2022-09-23,23,77948
2022-09-24,0,42314
2022-09-24,1,20585
2022-09-24,2,12022
2022-09-24,3,7935
2022-09-24,4,10471
2022-09-24,5,22017
2022-09-24,6,43887
2022-09-24,7,66592
2022-09-24,8,82620
2022-09-24,9,99122
2022-09-24,10,114227
2022-09-24,11,134961
2022-09-24,12,150861
2022-09-24,13,159294
2022-09-24,14,170652
2022-09-24,15,181413
2022-09-24,16,193052
2022-09-24,17,185812
2022-09-24,18,165016
2022-09-24,19,148773
2022-09-24,20,113845
2022-09-24,21,94986
2022-09-24,22,93366
2022-09-24,23,71150
2022-09-25,0,40361
2022-09-25,1,21626
2022-09-25,2,12608
2022-09-25,3,8443
2022-09-25,4,8838
2022-09-25,5,15301
2022-09-25,6,29247
2022-09-25,7,44108
2022-09-25,8,58853
2022-09-25,9,75580
2022-09-25,10,93043
2022-09-25,11,107219
2022-09-25,12,121733
2022-09-25,13,128217
2022-09-25,14,134313
2022-09-25,15,137351
2022-09-25,16,148266
2022-09-25,17,132939
2022-09-25,18,117340
2022-09-25,19,93660
2022-09-25,20,71297
2022-09-25,21,67560
2022-09-25,22,53917
2022-09-25,23,32055
2022-09-26,0,14590
2022-09-26,1,6423
2022-09-26,2,4100
2022-09-26,3,4948
2022-09-26,4,15504
2022-09-26,5,55986
2022-09-26,6,117311
2022-09-26,7,197554
2022-09-26,8,238407
2022-09-26,9,162747
2022-09-26,10,124771
2022-09-26,11,117369
2022-09-26,12,124725
2022-09-26,13,140901
2022-09-26,14,162501
2022-09-26,15,200369
2022-09-26,16,239367
2022-09-26,17,283266
2022-09-26,18,213032
2022-09-26,19,139641
2022-09-26,20,96660
2022-09-26,21,75438
2022-09-26,22,57206
2022-09-26,23,36973
2022-09-27,0,20437
2022-09-27,1,7634
2022-09-27,2,4445
2022-09-27,3,5328
2022-09-27,4,16287
2022-09-27,5,60316
2022-09-27,6,127910
2022-09-27,7,229634
2022-09-27,8,300953
2022-09-27,9,196159
2022-09-27,10,135227
2022-09-27,11,123618
2022-09-27,12,129771
2022-09-27,13,144744
2022-09-27,14,169849
2022-09-27,15,214691
2022-09-27,16,265254
2022-09-27,17,336222
2022-09-27,18,257818
2022-09-27,19,160548
2022-09-27,20,108579
2022-09-27,21,89131
2022-09-27,22,76010
2022-09-27,23,42349
2022-09-28,0,20761
2022-09-28,1,7635
2022-09-28,2,4647
2022-09-28,3,5546
2022-09-28,4,17294
2022-09-28,5,65613
2022-09-28,6,157602
2022-09-28,7,322700
2022-09-28,8,371093
2022-09-28,9,221613
2022-09-28,10,146800
2022-09-28,11,132349
2022-09-28,12,141182
2022-09-28,13,162592
2022-09-28,14,204769
2022-09-28,15,261771
2022-09-28,16,301158
2022-09-28,17,371756
2022-09-28,18,286729
2022-09-28,19,179976
2022-09-28,20,120990
2022-09-28,21,95524
2022-09-28,22,81253
2022-09-28,23,51919
2022-09-29,0,23477
2022-09-29,1,8580
2022-09-29,2,5187
2022-09-29,3,5767
2022-09-29,4,17391
2022-09-29,5,65072
2022-09-29,6,154365
2022-09-29,7,315936
2022-09-29,8,357678
2022-09-29,9,216281
2022-09-29,10,146763
2022-09-29,11,134891
2022-09-29,12,141890
2022-09-29,13,160960
2022-09-29,14,207645
2022-09-29,15,269563
2022-09-29,16,301723
2022-09-29,17,365709
2022-09-29,18,282261
2022-09-29,19,184359
2022-09-29,20,127967
2022-09-29,21,102447
2022-09-29,22,79568
2022-09-29,23,52992
2022-09-30,0,27749
2022-09-30,1,10504
2022-09-30,2,6078
2022-09-30,3,6326
2022-09-30,4,17196
2022-09-30,5,62091
2022-09-30,6,142777
2022-09-30,7,277778
2022-09-30,8,276101
2022-09-30,9,177588
2022-09-30,10,138628
2022-09-30,11,133182
2022-09-30,12,147387
2022-09-30,13,170317
2022-09-30,14,222817
2022-09-30,15,275144
2022-09-30,16,296032
2022-09-30,17,319574
2022-09-30,18,251342
2022-09-30,19,174079
2022-09-30,20,120174
2022-09-30,21,98348
2022-09-30,22,100336
2022-09-30,23,70358
2022-10-01,0,40974
2022-10-01,1,20674
2022-10-01,2,11447
2022-10-01,3,7780
2022-10-01,4,10476
2022-10-01,5,21001
2022-10-01,6,40139
2022-10-01,7,61564
2022-10-01,8,75058
2022-10-01,9,85869
2022-10-01,10,99003
2022-10-01,11,111682
2022-10-01,12,126954
2022-10-01,13,135278
2022-10-01,14,143512
2022-10-01,15,153603
2022-10-01,16,167724
2022-10-01,17,160536
2022-10-01,18,142777
2022-10-01,19,120775
2022-10-01,20,87248
2022-10-01,21,74626
2022-10-01,22,73105
2022-10-01,23,61759
2022-10-02,0,33634
2022-10-02,1,17667
2022-10-02,2,11102
2022-10-02,3,7436
2022-10-02,4,8611
2022-10-02,5,14878
2022-10-02,6,28509
2022-10-02,7,42989
2022-10-02,8,57352
2022-10-02,9,72642
2022-10-02,10,88098
2022-10-02,11,102655
2022-10-02,12,117349
2022-10-02,13,118365
2022-10-02,14,123169
2022-10-02,15,125266
2022-10-02,16,125277
2022-10-02,17,127529
2022-10-02,18,110661
2022-10-02,19,87709
2022-10-02,20,66478
2022-10-02,21,55680
2022-10-02,22,45861
2022-10-02,23,33020
2022-10-03,0,14296
2022-10-03,1,5829
2022-10-03,2,4105
2022-10-03,3,5161
2022-10-03,4,16661
2022-10-03,5,62536
2022-10-03,6,146681
2022-10-03,7,298192
2022-10-03,8,327848
2022-10-03,9,195321
2022-10-03,10,136412
2022-10-03,11,125215
2022-10-03,12,136351
2022-10-03,13,153195
2022-10-03,14,197359
2022-10-03,15,256997
2022-10-03,16,287831
2022-10-03,17,345459
2022-10-03,18,254058
2022-10-03,19,148466
2022-10-03,20,99127
2022-10-03,21,73321
2022-10-03,22,56960
2022-10-03,23,41436
2022-10-04,0,17845
2022-10-04,1,6426
2022-10-04,2,3961
2022-10-04,3,5074
2022-10-04,4,16251
2022-10-04,5,59378
2022-10-04,6,146174
2022-10-04,7,303457
2022-10-04,8,361082
2022-10-04,9,211503
2022-10-04,10,132620
2022-10-04,11,119093
2022-10-04,12,127800
2022-10-04,13,145346
2022-10-04,14,189544
2022-10-04,15,251978
2022-10-04,16,282940
2022-10-04,17,345893
2022-10-04,18,257241
2022-10-04,19,146925
2022-10-04,20,99943
2022-10-04,21,83348
2022-10-04,22,65530
2022-10-04,23,40120
2022-10-05,0,19901
2022-10-05,1,7057
2022-10-05,2,4554
2022-10-05,3,5300
2022-10-05,4,15847
2022-10-05,5,55591
2022-10-05,6,119581
2022-10-05,7,210788
2022-10-05,8,279113
2022-10-05,9,195137
2022-10-05,10,133816
2022-10-05,11,122992
2022-10-05,12,130921
2022-10-05,13,144851
2022-10-05,14,168808
2022-10-05,15,209297
2022-10-05,16,254339
2022-10-05,17,317123
2022-10-05,18,245711
2022-10-05,19,152760
2022-10-05,20,106901
2022-10-05,21,87889
2022-10-05,22,68488
2022-10-05,23,44630
2022-10-06,0,21675
2022-10-06,1,8124
2022-10-06,2,4846
2022-10-06,3,5608
2022-10-06,4,17618
2022-10-06,5,64932
2022-10-06,6,155599
2022-10-06,7,317037
2022-10-06,8,366416
2022-10-06,9,228347
2022-10-06,10,156099
2022-10-06,11,139719
2022-10-06,12,147508
2022-10-06,13,167718
2022-10-06,14,212142
2022-10-06,15,274043
2022-10-06,16,311892
2022-10-06,17,379155
2022-10-06,18,303643
2022-10-06,19,200036
2022-10-06,20,136360
2022-10-06,21,105011
2022-10-06,22,87874
2022-10-06,23,58139
2022-10-07,0,29617
2022-10-07,1,11203
2022-10-07,2,6454
2022-10-07,3,6450
2022-10-07,4,17143
2022-10-07,5,61869
2022-10-07,6,142104
2022-10-07,7,277355
2022-10-07,8,279406
2022-10-07,9,184317
2022-10-07,10,145528
2022-10-07,11,140882
2022-10-07,12,151606
2022-10-07,13,174414
2022-10-07,14,225783
2022-10-07,15,278843
2022-10-07,16,296191
2022-10-07,17,317464
2022-10-07,18,261633
2022-10-07,19,188726
2022-10-07,20,129794
2022-10-07,21,103350
2022-10-07,22,99914
2022-10-07,23,79495
2022-10-08,0,42230
2022-10-08,1,21345
2022-10-08,2,12141
2022-10-08,3,8426
2022-10-08,4,10684
2022-10-08,5,22068
2022-10-08,6,43905
2022-10-08,7,67513
2022-10-08,8,87684
2022-10-08,9,106124
2022-10-08,10,119466
2022-10-08,11,135954
2022-10-08,12,148771
2022-10-08,13,161108
2022-10-08,14,167954
2022-10-08,15,178031
2022-10-08,16,188719
2022-10-08,17,187607
2022-10-08,18,177994
2022-10-08,19,153614
2022-10-08,20,108914
2022-10-08,21,88173
2022-10-08,22,83560
2022-10-08,23,71363
2022-10-09,0,43500
2022-10-09,1,20795
2022-10-09,2,12743
2022-10-09,3,7908
2022-10-09,4,8909
2022-10-09,5,16182
2022-10-09,6,30626
2022-10-09,7,45375
2022-10-09,8,63317
2022-10-09,9,85112
2022-10-09,10,104361
2022-10-09,11,114848
2022-10-09,12,125861
2022-10-09,13,137102
2022-10-09,14,143370
2022-10-09,15,147657
2022-10-09,16,155611
2022-10-09,17,157609
2022-10-09,18,139908
2022-10-09,19,108315
2022-10-09,20,78555
2022-10-09,21,66918
2022-10-09,22,60539
2022-10-09,23,39614
2022-10-10,0,18163
2022-10-10,1,8071
2022-10-10,2,4938
2022-10-10,3,4980
2022-10-10,4,14089
2022-10-10,5,46799
2022-10-10,6,91202
2022-10-10,7,146384
2022-10-10,8,187646
2022-10-10,9,141294
2022-10-10,10,120303
2022-10-10,11,119341
2022-10-10,12,129562
2022-10-10,13,141045
2022-10-10,14,160649
2022-10-10,15,190180
2022-10-10,16,213346
2022-10-10,17,243546
2022-10-10,18,200227
2022-10-10,19,134038
2022-10-10,20,93847
2022-10-10,21,71873
2022-10-10,22,56907
2022-10-10,23,39735
2022-10-11,0,17332
2022-10-11,1,7026
2022-10-11,2,4492
2022-10-11,3,5293
2022-10-11,4,16847
2022-10-11,5,62284
2022-10-11,6,150107
2022-10-11,7,312044
2022-10-11,8,364541
2022-10-11,9,220990
2022-10-11,10,148807
2022-10-11,11,132939
2022-10-11,12,139138
2022-10-11,13,159002
2022-10-11,14,200613
2022-10-11,15,260101
2022-10-11,16,300263
2022-10-11,17,372683
2022-10-11,18,288737
2022-10-11,19,169839
2022-10-11,20,115690
2022-10-11,21,91131
2022-10-11,22,85730
2022-10-11,23,45791
2022-10-12,0,22312
2022-10-12,1,8088
2022-10-12,2,4796
2022-10-12,3,5625
2022-10-12,4,17371
2022-10-12,5,63637
2022-10-12,6,152861
2022-10-12,7,316800
2022-10-12,8,375265
2022-10-12,9,227733
2022-10-12,10,154396
2022-10-12,11,139211
2022-10-12,12,149273
2022-10-12,13,170199
2022-10-12,14,208768
2022-10-12,15,263444
2022-10-12,16,308216
2022-10-12,17,384488
2022-10-12,18,294448
2022-10-12,19,181720
2022-10-12,20,123919
2022-10-12,21,95250
2022-10-12,22,76481
2022-10-12,23,53613
2022-10-13,0,24244
2022-10-13,1,8854
2022-10-13,2,5131
2022-10-13,3,5716
2022-10-13,4,17102
2022-10-13,5,63460
2022-10-13,6,149675
2022-10-13,7,312136
2022-10-13,8,358821
2022-10-13,9,222534
2022-10-13,10,149322
2022-10-13,11,133449
2022-10-13,12,144509
2022-10-13,13,164134
2022-10-13,14,202027
2022-10-13,15,260976
2022-10-13,16,303112
2022-10-13,17,382444
2022-10-13,18,284352
2022-10-13,19,168128
2022-10-13,20,121010
2022-10-13,21,93237
2022-10-13,22,77789
2022-10-13,23,52317
2022-10-14,0,26967
2022-10-14,1,10157
2022-10-14,2,5564
2022-10-14,3,5919
2022-10-14,4,16902
2022-10-14,5,60076
2022-10-14,6,140341
2022-10-14,7,275253
2022-10-14,8,281532
2022-10-14,9,185657
2022-10-14,10,146964
2022-10-14,11,146313
2022-10-14,12,155753
2022-10-14,13,173473
2022-10-14,14,221532
2022-10-14,15,275476
2022-10-14,16,296096
2022-10-14,17,329738
2022-10-14,18,261246
2022-10-14,19,184963
2022-10-14,20,128871
2022-10-14,21,100632
2022-10-14,22,97796
2022-10-14,23,71453
2022-10-15,0,45097
2022-10-15,1,21525
2022-10-15,2,12543
2022-10-15,3,8939
2022-10-15,4,11102
2022-10-15,5,22698
2022-10-15,6,45378
2022-10-15,7,69309
2022-10-15,8,88555
2022-10-15,9,104915
2022-10-15,10,117801
2022-10-15,11,132503
2022-10-15,12,146513
2022-10-15,13,161004
2022-10-15,14,169581
2022-10-15,15,177050
2022-10-15,16,184217
2022-10-15,17,181349
2022-10-15,18,172132
2022-10-15,19,144863
2022-10-15,20,105698
2022-10-15,21,87372
2022-10-15,22,83021
2022-10-15,23,66371
2022-10-16,0,41269
2022-10-16,1,21986
2022-10-16,2,12446
2022-10-16,3,8255
2022-10-16,4,9076
2022-10-16,5,15339
2022-10-16,6,28783
2022-10-16,7,45103
2022-10-16,8,62682
2022-10-16,9,80264
2022-10-16,10,97338
2022-10-16,11,107176
2022-10-16,12,120280
2022-10-16,13,130168
2022-10-16,14,134951
2022-10-16,15,134718
2022-10-16,16,138782
2022-10-16,17,138313
2022-10-16,18,128497
2022-10-16,19,99634
2022-10-16,20,74031
2022-10-16,21,60113
2022-10-16,22,50137
2022-10-16,23,32262
2022-10-17,0,15536
2022-10-17,1,6595
2022-10-17,2,4798
2022-10-17,3,5450
2022-10-17,4,16158
2022-10-17,5,59188
2022-10-17,6,141024
2022-10-17,7,286356
2022-10-17,8,317067
2022-10-17,9,192935
2022-10-17,10,135733
2022-10-17,11,124736
2022-10-17,12,132828
2022-10-17,13,150381
2022-10-17,14,190563
2022-10-17,15,248171
2022-10-17,16,281376
2022-10-17,17,332888
2022-10-17,18,252951
2022-10-17,19,152583
2022-10-17,20,103519
2022-10-17,21,87470
2022-10-17,22,59824
2022-10-17,23,35960
2022-10-18,0,19084
2022-10-18,1,6571
2022-10-18,2,4354
2022-10-18,3,5335
2022-10-18,4,17127
2022-10-18,5,62953
2022-10-18,6,152099
2022-10-18,7,317596
2022-10-18,8,373034
2022-10-18,9,224976
2022-10-18,10,150108
2022-10-18,11,133206
2022-10-18,12,139505
2022-10-18,13,158938
2022-10-18,14,204604
2022-10-18,15,270271
2022-10-18,16,307016
2022-10-18,17,375501
2022-10-18,18,283992
2022-10-18,19,178616
2022-10-18,20,121542
2022-10-18,21,94078
2022-10-18,22,72826
2022-10-18,23,42232
2022-10-19,0,21106
2022-10-19,1,7688
2022-10-19,2,4600
2022-10-19,3,5402
2022-10-19,4,17429
2022-10-19,5,65159
2022-10-19,6,155352
2022-10-19,7,324219
2022-10-19,8,383301
2022-10-19,9,231823
2022-10-19,10,154945
2022-10-19,11,139120
2022-10-19,12,146329
